,INFY,HINDUNILVR,TATACONSUM,WIPRO,ASIANPAINT,IRCTC,PFIZER,ITC,BURGERKING,JUBLFOOD,TCS,RELIANCE,BERGEPAINT,KOTAKBANK,IRFC,PIDILITIND,ADANIPORTS,NAUKRI,TATACHEM,TITAN,ADANIENT,ADANITRANS,ATGL,JSWSTEEL,CIPLA,DIXON,TNPETRO,CADILAHC,ALKYLAMINE,CAMS,DEEPAKNTR,INDIAMART,CDSL,LAURUSLABS,UPL,ADANIPOWER,TATAPOWER,TATASTEEL,TATAMOTORS
07-04-2021,10.86433057950431,0.0,6.813900064419676,0.0,3.315048141107357,0.0,0.0,0.0,0.0,0.0,11.356248282837615,3.603078275958552,0.0,0.0,0.0,0.0,5.122250177407909,-1.4184769484371555,4.520108536152115,0.0,2.3618046320226833,4.341161928306551,5.325443786982248,8.74746755283646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-04-2021,11.60846452361425,0.0,7.6080852770653795,0.0,3.5239413638375616,0.0,0.0,0.0,0.0,0.0,8.753272170852805,3.732397843419868,0.0,0.0,0.0,0.0,6.218953615895749,1.6767636466721965,5.491939594585549,0.0,0.0,-0.8751545117428925,0.0,18.804142482140204,-0.35502958579881655,-0.2616962187566759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09-04-2021,11.701481266627994,0.0,9.068102536676674,0.0,2.748678603355349,0.0,0.0,0.0,0.0,0.0,8.913909738078807,2.55817617087112,0.0,0.0,0.0,0.0,4.443639327928989,0.6142183677540607,3.651252954108979,0.0,0.0,0.0,3.0367331541472153,20.099906367262033,1.7706084377617113,0.3778572954496902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-04-2021,11.701481266627994,0.0,9.068102536676674,0.0,2.748678603355349,0.0,0.0,0.0,0.0,0.0,8.913909738078807,2.55817617087112,0.0,0.0,0.0,0.0,4.443639327928989,0.6142183677540607,3.651252954108979,0.0,0.0,0.0,3.0367331541472153,20.099906367262033,1.7706084377617113,0.3778572954496902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-04-2021,11.701481266627994,0.0,9.068102536676674,0.0,2.748678603355349,0.0,0.0,0.0,0.0,0.0,8.913909738078807,2.55817617087112,0.0,0.0,0.0,0.0,4.443639327928989,0.6142183677540607,3.651252954108979,0.0,0.0,0.0,3.0367331541472153,20.099906367262033,1.7706084377617113,0.3778572954496902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-04-2021,10.51939349082835,0.0,5.313772440533346,0.0,1.6316753313255625,0.0,0.0,0.0,0.0,0.0,6.4322232403219965,-1.1326042844748332,0.0,0.0,0.0,0.0,-5.574022915628821,-0.2320380500404229,-3.3961312113520163,0.0,0.0,0.0,-6.611024661668317,16.850826774717746,4.069825513050025,-5.000267036957915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-04-2021,8.411013982516852,0.0,6.52510544163942,0.0,0.432654336524358,0.0,0.0,0.0,0.0,0.0,1.7917645381096237,-0.06701104859359092,0.0,0.0,0.0,0.0,-7.292242199175762,-4.236531818611342,-2.282708872881923,0.0,0.0,0.0,-1.9804781440090535,21.91784375832848,2.0183937366023064,-5.981627857295449,6.395851339671564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-04-2021,8.411013982516852,0.0,6.52510544163942,0.0,0.432654336524358,0.0,0.0,0.0,0.0,0.0,1.7917645381096237,-0.06701104859359092,0.0,0.0,0.0,0.0,-7.292242199175762,-4.236531818611342,-2.282708872881923,0.0,0.0,0.0,-1.9804781440090535,21.91784375832848,2.0183937366023064,-5.981627857295449,6.395851339671564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-04-2021,5.5352463443419815,0.0,5.779052666123759,0.0,1.0653624836181532,0.0,0.0,0.0,0.0,0.0,5.5274075555388,0.5744140060145355,0.0,0.0,0.0,0.0,-3.6358240120569674,-3.7483069621914473,-3.005247292620297,0.0,0.0,0.0,5.050219267223087,21.666426885095884,4.424363035549671,0.0,9.74640799841091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-04-2021,4.934513212378228,0.0,7.704350151325465,0.0,4.1156406495456475,0.0,0.0,0.0,0.0,0.0,4.7471679432982175,0.04161738807391436,0.0,0.0,0.0,0.0,-2.993824172030698,-1.8479048329011056,-2.390085966283354,0.0,0.0,0.0,7.0118357146225305,19.79047021559115,7.222871998983238,0.0,11.294651388877348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-04-2021,4.934513212378228,0.0,7.704350151325465,0.0,4.1156406495456475,0.0,0.0,0.0,0.0,0.0,4.7471679432982175,0.04161738807391436,0.0,0.0,0.0,0.0,-2.993824172030698,-1.8479048329011056,-2.390085966283354,0.0,0.0,0.0,7.0118357146225305,19.79047021559115,7.222871998983238,0.0,11.294651388877348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-04-2021,4.934513212378228,0.0,7.704350151325465,0.0,4.1156406495456475,0.0,0.0,0.0,0.0,0.0,4.7471679432982175,0.04161738807391436,0.0,0.0,0.0,0.0,-2.993824172030698,-1.8479048329011056,-2.390085966283354,0.0,0.0,0.0,7.0118357146225305,19.79047021559115,7.222871998983238,0.0,11.294651388877348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19-04-2021,5.620511692104579,0.0,6.549171660204442,0.0,0.4502295628325189,0.0,0.0,0.0,0.0,0.0,3.6964671209322226,-1.5852227705894386,0.0,0.0,0.0,0.0,-7.430043066612219,-1.3628298142645654,-5.174500390755833,0.0,0.0,0.0,7.870042910359786,19.09423887433166,8.125248358621,0.0,3.837589011956892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20-04-2021,4.748479726350743,0.0,9.116234973806717,0.0,-0.18638419010753435,0.0,0.0,0.0,0.0,0.0,3.0883391878623567,-1.644709771621644,0.0,0.0,0.0,0.0,-7.4942430506148465,0.3118339405520616,-6.158758512894942,0.0,0.0,0.0,8.860281982364313,20.022547329344313,8.433655468876944,0.0,7.686395400044869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21-04-2021,4.748479726350743,0.0,9.116234973806717,0.0,-0.18638419010753435,0.0,0.0,0.0,0.0,0.0,3.0883391878623567,-1.644709771621644,0.0,0.0,0.0,0.0,-7.4942430506148465,0.3118339405520616,-6.158758512894942,0.0,0.0,0.0,8.860281982364313,20.022547329344313,8.433655468876944,0.0,7.686395400044869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22-04-2021,4.7291012382228805,0.0,6.781811772999648,0.0,-1.9204731858460844,0.0,0.0,0.0,0.0,0.0,2.2540073335966917,-1.3860706366990123,0.0,0.0,0.0,0.0,-5.266503605723692,1.3733292735424125,-4.850731271631126,0.0,0.0,0.0,0.0,12.134224251691418,7.868242433407714,0.0,11.615385254551347,-2.89103690685413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23-04-2021,3.391985557400332,0.0,6.629392388754512,0.0,-1.6490335795311537,0.0,0.0,0.0,0.0,0.0,1.9491237876371361,-1.4895262906680649,0.0,0.0,0.0,0.0,-6.865083207389103,-0.30209936575484986,-5.958021659037624,0.0,0.0,0.0,0.0,11.17192399676194,6.868774946467154,0.0,14.660742218494253,0.3866432337434095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-04-2021,3.391985557400332,0.0,6.629392388754512,0.0,-1.6490335795311537,0.0,0.0,0.0,0.0,0.0,1.9491237876371361,-1.4895262906680649,0.0,0.0,0.0,0.0,-6.865083207389103,-0.30209936575484986,-5.958021659037624,0.0,0.0,0.0,0.0,11.17192399676194,6.868774946467154,0.0,14.660742218494253,0.3866432337434095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25-04-2021,3.391985557400332,0.0,6.629392388754512,0.0,-1.6490335795311537,0.0,0.0,0.0,0.0,0.0,1.9491237876371361,-1.4895262906680649,0.0,0.0,0.0,0.0,-6.865083207389103,-0.30209936575484986,-5.958021659037624,0.0,0.0,0.0,0.0,11.17192399676194,6.868774946467154,0.0,14.660742218494253,0.3866432337434095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26-04-2021,4.151622292012562,0.0,7.527864548515309,0.0,-0.09850805856672945,0.0,0.0,0.0,0.0,0.0,1.6639101478685199,0.2407695219643407,0.0,0.0,0.0,0.0,-6.171723380160731,-0.6639593908629442,-4.9802389192810095,0.0,0.0,0.0,0.0,14.776175860679624,3.419184305826594,0.0,14.423839858538686,0.09666080843585237,3.0720779381028405,-0.33740053747544235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27-04-2021,4.527564961693105,0.0,8.265895251175962,0.0,0.5556809206814848,0.0,0.0,0.0,0.0,0.0,2.676910316701881,2.8814750895244097,0.0,0.0,0.0,0.0,-3.631940247308842,0.5086294416243655,-1.5936139332365749,0.0,0.0,0.0,0.0,16.508316319552684,4.2187582953790415,0.0,11.659978992390409,-1.0572310846932174,23.67586284139209,1.5085048494912237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28-04-2021,5.108919605528995,0.0,8.66699889392632,0.0,2.170648938109166,0.0,0.0,0.0,0.0,0.0,2.417923218521184,3.315988836194431,0.0,0.0,0.0,0.0,-3.9278042764501215,1.9461928934010153,-0.9590264597521492,0.0,0.0,0.0,0.0,15.93968435073072,3.9960198268608598,0.0,16.003188924909132,-0.9869280248013572,0.0,5.159060726232322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29-04-2021,5.136049488908004,0.0,7.792592952730543,0.0,2.074961594875845,0.0,0.0,0.0,0.0,0.0,2.1277921022048325,4.69970820803051,0.0,0.0,0.0,0.0,-3.9149406230091963,1.7045685279187817,-1.1532879312269733,0.0,0.0,0.0,0.0,27.17235278099845,3.5448316470419785,0.0,16.240091284864697,-1.3120796768012108,0.0,4.975092215139722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30-04-2021,4.9810215838850995,0.0,7.784570879875536,0.0,-0.7937058992006527,0.0,0.0,0.0,0.0,0.0,-0.39159504908461173,3.171150920637757,0.0,0.0,0.0,0.0,-6.088898054525556,-0.08527918781725888,2.699564586357039,0.0,0.0,0.0,0.0,25.597679636568394,4.093110954163657,0.0,14.344872405220164,0.39276952557639966,0.43300820670584783,3.013500259513813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01-05-2021,4.9810215838850995,0.0,7.784570879875536,0.0,-0.7937058992006527,0.0,0.0,0.0,0.0,0.0,-0.39159504908461173,3.171150920637757,0.0,0.0,0.0,0.0,-6.088898054525556,-0.08527918781725888,2.699564586357039,0.0,0.0,0.0,0.0,25.597679636568394,4.093110954163657,0.0,14.344872405220164,0.39276952557639966,0.43300820670584783,3.013500259513813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02-05-2021,4.9810215838850995,0.0,7.784570879875536,0.0,-0.7937058992006527,0.0,0.0,0.0,0.0,0.0,-0.39159504908461173,3.171150920637757,0.0,0.0,0.0,0.0,-6.088898054525556,-0.08527918781725888,2.699564586357039,0.0,0.0,0.0,0.0,25.597679636568394,4.093110954163657,0.0,14.344872405220164,0.39276952557639966,0.43300820670584783,3.013500259513813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03-05-2021,4.80273949310876,0.0,8.63491060250629,0.0,0.8876574176134144,0.0,0.0,0.0,0.0,0.0,-0.43749149686346955,1.3477450194332041,0.0,0.0,0.0,0.0,-2.0561427007955047,0.0,1.423914257005694,0.0,0.0,0.0,0.0,26.54248352322643,3.967463612948272,0.0,23.788952913941195,2.080042962981045,-0.006816693192494524,2.5569037139104944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04-05-2021,3.0586755616010883,0.0,3.5248501938667607,0.0,1.0829377099263142,0.0,0.0,0.0,0.0,0.0,-0.019505990306014565,-0.8584468014568437,0.0,0.0,0.0,0.0,-1.1042323461670396,0.0,-8.237356257675561,0.0,0.0,0.0,0.0,25.16901861391799,0.3522469316147051,0.0,23.86720130389944,0.05882999109006359,0.0,-0.21148990482030747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05-05-2021,3.9927186893640854,0.0,4.190682240832351,0.0,0.28228851144342515,0.0,0.0,0.0,0.0,0.0,1.5081900571902522,-0.6773994070110015,0.0,0.0,0.0,0.0,-5.040510299090152,0.0,-9.506531204644412,0.0,0.0,0.0,0.0,25.571435084161227,1.5116292164657543,0.0,18.14945585654362,5.753377842330742,0.0,-0.5018498440146509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06-05-2021,5.542997739593127,0.0,4.832448069232919,0.0,-0.44415417596056206,0.0,0.0,0.0,0.0,0.0,2.0032160296622186,-0.11356609287966461,0.0,0.0,0.0,0.0,-4.706055309626096,0.0,-12.388076364854303,0.0,0.0,0.0,0.0,27.688495645006082,1.0090398516042156,0.0,18.638832300919837,5.770953607303706,0.0,-2.0533915038317536,-1.510259347984585,1.2329079217165366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07-05-2021,4.841496469364485,0.0,0.9176765159894498,0.0,-0.3426084239578542,0.0,0.0,0.0,0.0,0.0,2.70641517598829,-0.07477022264126987,0.0,0.0,0.0,0.0,-1.2071415736944413,0.0,-11.934799598079714,0.0,0.0,0.0,0.0,21.0089772432816,0.8548362964762436,0.0,17.72999033279258,6.017014316925217,0.0,-2.14648400342078,-6.098323091344652,-1.792075517914829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08-05-2021,4.841496469364485,0.0,0.9176765159894498,0.0,-0.3426084239578542,0.0,0.0,0.0,0.0,0.0,2.70641517598829,-0.07477022264126987,0.0,0.0,0.0,0.0,-1.2071415736944413,0.0,-11.934799598079714,0.0,0.0,0.0,0.0,21.0089772432816,0.8548362964762436,0.0,17.72999033279258,6.017014316925217,0.0,-2.14648400342078,-6.098323091344652,-1.792075517914829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09-05-2021,4.841496469364485,0.0,0.9176765159894498,0.0,-0.3426084239578542,0.0,0.0,0.0,0.0,0.0,2.70641517598829,-0.07477022264126987,0.0,0.0,0.0,0.0,-1.2071415736944413,0.0,-11.934799598079714,0.0,0.0,0.0,0.0,21.0089772432816,0.8548362964762436,0.0,17.72999033279258,6.017014316925217,0.0,-2.14648400342078,-6.098323091344652,-1.792075517914829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10-05-2021,3.833815086715609,0.0,1.5835085629550398,0.0,-0.11413048195176143,0.0,0.0,0.0,0.0,0.0,3.11948320599801,-0.36185966240539097,0.0,0.0,0.0,0.0,-1.4837101226743332,0.0,-10.357800440847573,0.0,0.0,0.0,0.0,21.264708802638683,2.830926299227293,0.0,15.14328626966115,5.4191257723507436,0.0,4.540063958386155,-5.805450772667909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-05-2021,3.147816606989258,0.0,2.979349239726277,0.0,-0.1492809345680834,0.0,0.0,0.0,0.0,0.0,2.388418359234775,0.026099039978556463,0.0,0.0,0.0,0.0,-1.8696197259020892,0.0,-8.660254949451764,0.0,0.0,0.0,0.0,17.3568109112132,1.7629238988965235,0.0,20.316694395924006,6.4074300764665315,0.24205748865355523,2.822020659703763,-4.670480837438097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-05-2021,2.8610149826968856,0.0,2.690554616946021,0.0,-0.16490335795311536,0.0,0.0,0.0,0.0,0.0,0.9332821914415306,-1.016216673759649,0.0,0.0,0.0,0.0,-3.291053431124324,0.0,-5.3110435745357085,0.0,0.0,0.0,0.0,13.145231793051172,2.653877772969251,0.0,14.931140783034996,8.559806787847972,4.8475383775138,4.158031194026188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-05-2021,2.8610149826968856,0.0,2.690554616946021,0.0,-0.16490335795311536,0.0,0.0,0.0,0.0,0.0,0.9332821914415306,-1.016216673759649,0.0,0.0,0.0,0.0,-3.291053431124324,0.0,-5.3110435745357085,0.0,0.0,0.0,0.0,13.145231793051172,2.653877772969251,0.0,14.931140783034996,8.559806787847972,4.8475383775138,4.158031194026188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-05-2021,2.0703726670800746,0.0,3.5088060481567465,0.0,8.361034204428089,0.0,0.0,0.0,0.0,0.0,-0.275891012729859,0.21231921712285123,0.0,0.0,0.0,0.0,-5.574351916888547,0.0,-7.8934100749602205,0.0,0.0,0.0,0.0,13.01736601337263,3.2706919934811394,0.0,14.666779332125197,3.551290199567815,-0.9832104472662726,0.5474903285432701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-05-2021,2.0703726670800746,0.0,3.5088060481567465,0.0,8.361034204428089,0.0,0.0,0.0,0.0,0.0,-0.275891012729859,0.21231921712285123,0.0,0.0,0.0,0.0,-5.574351916888547,0.0,-7.8934100749602205,0.0,0.0,0.0,0.0,13.01736601337263,3.2706919934811394,0.0,14.666779332125197,3.551290199567815,-0.9832104472662726,0.5474903285432701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-05-2021,2.0703726670800746,0.0,3.5088060481567465,0.0,8.361034204428089,0.0,0.0,0.0,0.0,0.0,-0.275891012729859,0.21231921712285123,0.0,0.0,0.0,0.0,-5.574351916888547,0.0,-7.8934100749602205,0.0,0.0,0.0,0.0,13.01736601337263,3.2706919934811394,0.0,14.666779332125197,3.551290199567815,-0.9832104472662726,0.5474903285432701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-05-2021,3.04704846872437,0.0,4.880580506362962,0.0,8.683246686744374,0.0,0.0,0.0,0.0,0.0,0.32215951798193637,1.4149911945130884,0.0,0.0,0.0,0.0,-2.9823257485421193,0.0,-7.518037093675254,0.0,0.0,0.0,0.0,14.18414125293934,0.6549427990881317,0.0,22.72980358487406,2.62005847209864,-6.176975442292313,0.854441509156191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-05-2021,3.8686963653457624,0.0,4.768271486392862,0.0,10.208385769708121,0.0,0.0,0.0,0.0,0.0,0.961060494780603,0.0,0.0,0.0,0.0,0.0,-0.19091295186135024,0.0,-6.204466141238286,0.0,0.0,0.0,0.0,14.671629537963787,1.0204623371692507,0.0,22.53153249669171,1.4203635439176305,-4.591891470146488,2.621067009086671,0.0,0.0,-0.6682061191810265,0.0,0.0,0.0,0.0,0.0,0.0
19-05-2021,3.636154507811406,0.0,4.9928895263330615,0.0,10.007247068625833,0.0,0.0,0.0,0.0,0.0,0.7208598717897999,0.0,0.0,0.0,0.0,0.0,-0.6282771688528072,0.0,-6.394933929341646,0.0,0.0,0.0,0.0,12.817575732624904,3.264980750698622,0.0,22.00280959487211,3.182153298589043,-3.6799988296565043,2.269950190975488,0.0,0.0,0.43659187106383285,0.0,0.0,0.0,0.0,0.0,0.0
20-05-2021,3.8260636914644635,0.0,3.4686956838817107,0.0,9.169494614603494,0.0,0.0,0.0,0.0,0.0,0.0018920206608656167,0.0,0.0,0.0,0.0,0.0,-1.503005602835721,0.0,-7.053462153451132,0.0,0.0,0.0,0.0,11.00347998343557,5.612301534313308,0.0,17.642310913592972,3.31638489894496,-3.920041157079603,3.003099773446637,0.0,0.0,-0.6997366173290095,0.0,0.0,0.0,0.0,0.0,0.0
21-05-2021,5.008151467264107,0.0,4.238814677962393,0.0,10.626285595257727,0.0,0.0,0.0,0.0,0.0,0.6718393364855544,0.0,0.0,0.0,0.0,0.0,-1.052777732403339,0.0,-6.91541297778259,0.0,0.0,0.0,0.0,11.594859214448833,5.875018702309112,0.0,17.578857671460508,2.8801321977882295,-3.2307576023562916,6.529725927682858,0.0,0.0,-0.5170104282407132,0.0,0.0,0.0,0.0,0.0,0.0
22-05-2021,5.008151467264107,0.0,4.238814677962393,0.0,10.626285595257727,0.0,0.0,0.0,0.0,0.0,0.6718393364855544,0.0,0.0,0.0,0.0,0.0,-1.052777732403339,0.0,-6.91541297778259,0.0,0.0,0.0,0.0,11.594859214448833,5.875018702309112,0.0,17.578857671460508,2.8801321977882295,-3.2307576023562916,6.529725927682858,0.0,0.0,-0.5170104282407132,0.0,0.0,0.0,0.0,0.0,0.0
23-05-2021,5.008151467264107,0.0,4.238814677962393,0.0,10.626285595257727,0.0,0.0,0.0,0.0,0.0,0.6718393364855544,0.0,0.0,0.0,0.0,0.0,-1.052777732403339,0.0,-6.91541297778259,0.0,0.0,0.0,0.0,11.594859214448833,5.875018702309112,0.0,17.578857671460508,2.8801321977882295,-3.2307576023562916,6.529725927682858,0.0,0.0,-0.5170104282407132,0.0,0.0,0.0,0.0,0.0,0.0
24-05-2021,4.500435078314097,0.0,2.6985766898010284,0.0,10.106840017705412,0.0,0.0,0.0,0.0,0.0,0.7159578182593754,0.0,0.0,0.0,0.0,0.0,-1.3357781081036932,0.0,-7.014019531831549,0.0,0.0,0.0,0.0,8.917669452429328,6.371896824388132,0.0,20.0535341146267,4.2560061014363795,-4.176175707570172,12.516378090572273,0.0,0.0,1.196047594462064,0.0,0.0,0.0,0.0,0.0,0.0
25-05-2021,5.566251925346562,0.0,4.311013333657457,0.0,13.824976783343025,0.0,0.0,0.0,0.0,0.0,1.7666312916137044,0.0,0.0,0.0,0.0,0.0,-1.7216877113314495,0.0,-7.4741834507266915,0.0,0.0,0.0,0.0,12.034397832093827,6.897331160379741,0.0,33.50562144670961,4.457353501970256,-3.3071956619267757,8.799839695093524,0.0,0.0,1.281700495597203,0.0,0.0,0.0,0.0,0.0,0.0
26-05-2021,8.314121541877538,0.0,2.9873713125812844,0.0,14.8873015735252,0.0,0.0,0.0,0.0,0.0,3.2209071723063216,0.0,0.0,0.0,0.0,0.0,-2.422756823861873,0.0,-7.99351130205121,0.0,0.0,0.0,0.0,9.037543620877964,7.959622317927994,0.0,35.282312226418675,5.388585229439431,-3.8851746737667505,7.002298248914261,0.0,0.0,1.367353396732342,0.0,0.0,0.0,0.0,0.0,0.0
27-05-2021,8.879973395211138,0.0,4.134527730847301,0.0,15.264192537689096,0.0,0.0,0.0,0.0,0.0,3.9300709163744068,0.0,0.0,0.0,0.0,0.0,-3.342508044888025,0.0,0.0,0.0,0.0,0.0,0.0,8.9816023422686,7.656926450454566,0.0,30.142599613688883,5.17884835388331,3.65269081475413,6.9095504101679115,0.0,0.0,1.9383727376332676,0.3844805422461143,0.31695139262812666,0.0,0.0,0.0,0.0
28-05-2021,8.910978976215718,0.0,5.08113232773814,0.0,14.852151120908879,0.0,0.0,0.0,0.0,0.0,2.750310033385565,0.0,0.0,0.0,0.0,0.0,-0.15875381825903723,0.0,0.0,0.0,0.0,0.0,0.0,10.252268527824127,6.743127605251769,0.0,25.95468563294609,4.247616626414135,1.8181773850625158,10.884457785011492,0.0,0.0,10.966188517276905,0.6255112773168167,-0.6681678006755103,0.0,0.0,0.0,0.0
29-05-2021,8.910978976215718,0.0,5.08113232773814,0.0,14.852151120908879,0.0,0.0,0.0,0.0,0.0,2.750310033385565,0.0,0.0,0.0,0.0,0.0,-0.15875381825903723,0.0,0.0,0.0,0.0,0.0,0.0,10.252268527824127,6.743127605251769,0.0,25.95468563294609,4.247616626414135,1.8181773850625158,10.884457785011492,0.0,0.0,10.966188517276905,0.6255112773168167,-0.6681678006755103,0.0,0.0,0.0,0.0
30-05-2021,8.910978976215718,0.0,5.08113232773814,0.0,14.852151120908879,0.0,0.0,0.0,0.0,0.0,2.750310033385565,0.0,0.0,0.0,0.0,0.0,-0.15875381825903723,0.0,0.0,0.0,0.0,0.0,0.0,10.252268527824127,6.743127605251769,0.0,25.95468563294609,4.247616626414135,1.8181773850625158,10.884457785011492,0.0,0.0,10.966188517276905,0.6255112773168167,-0.6681678006755103,0.0,0.0,0.0,0.0
31-05-2021,8.03507131283631,0.0,6.509061295929405,0.0,14.43068032490836,0.0,0.0,0.0,0.0,0.0,3.2421494042714945,0.0,0.0,0.0,0.0,0.0,-0.9948912919191755,0.0,0.0,0.0,0.0,0.0,0.0,13.624728466845712,8.439366711659462,0.0,0.0,3.7442481250794457,-1.624217332787173,10.4980084569017,0.0,0.0,7.61549196223064,0.9918779946242842,-0.09857598843001543,0.0,0.0,0.0,0.0
01-06-2021,7.54285771438859,0.0,6.821922137274683,0.0,12.701626847205466,0.0,0.0,0.0,0.0,0.0,3.054237352271887,0.0,0.0,0.0,0.0,0.0,2.67768176546497,0.0,0.0,0.0,0.0,0.0,0.0,11.00347998343557,8.108114630273448,0.0,1.1477045908183632,3.937206050591077,-3.462753818245655,10.89770747626097,0.0,0.0,4.973086612175363,2.6790931401192006,-0.0005252716967851621,0.0,0.0,0.0,0.0
02-06-2021,6.9498759776759815,0.0,8.065343429800786,0.0,11.633456032091232,0.0,0.0,0.0,0.0,0.0,2.2715428052474333,0.0,0.0,0.0,0.0,0.0,4.401411326548947,0.0,0.0,0.0,0.0,0.0,0.0,12.84954217754454,9.050469689388832,0.0,1.1976047904191616,5.321469429261472,-3.920041157079603,11.138410200626497,0.0,0.0,3.572186966017597,3.3575798448865553,2.6591004196920855,0.0,0.0,0.0,0.0
03-06-2021,7.717264107539357,0.0,9.100190828096702,0.0,12.786158350559829,0.0,0.0,0.0,0.0,0.0,2.6637070876813973,0.0,0.0,0.0,0.0,0.0,6.176595501396625,0.0,0.0,0.0,0.0,0.0,0.0,14.136191585559885,8.342275584356665,0.0,-0.499001996007984,6.445659082242278,-3.650496420699475,10.92641514063484,0.0,0.0,3.108359289791544,3.540632978467171,2.983893418870911,0.0,0.0,0.0,0.0
04-06-2021,7.407208297493549,0.0,10.21525895494269,-0.08307947936859596,12.384633709626602,0.0,0.0,0.0,0.0,0.0,2.7388719084812405,0.0,0.0,0.0,0.0,0.0,7.289301524036655,0.0,0.0,0.0,0.0,0.0,0.0,15.318950047586412,8.119537115838483,0.0,0.0,6.79801703317656,-3.6397682719878284,11.871559783097647,0.0,0.0,3.8067664804307735,5.342261187918493,1.621323404317372,0.0,0.0,0.0,0.0
05-06-2021,7.407208297493549,0.0,10.21525895494269,-0.08307947936859596,12.384633709626602,0.0,0.0,0.0,0.0,0.0,2.7388719084812405,0.0,0.0,0.0,0.0,0.0,7.289301524036655,0.0,0.0,0.0,0.0,0.0,0.0,15.318950047586412,8.119537115838483,0.0,0.0,6.79801703317656,-3.6397682719878284,11.871559783097647,0.0,0.0,3.8067664804307735,5.342261187918493,1.621323404317372,0.0,0.0,0.0,0.0
06-06-2021,7.407208297493549,0.0,10.21525895494269,-0.08307947936859596,12.384633709626602,0.0,0.0,0.0,0.0,0.0,2.7388719084812405,0.0,0.0,0.0,0.0,0.0,7.289301524036655,0.0,0.0,0.0,0.0,0.0,0.0,15.318950047586412,8.119537115838483,0.0,0.0,6.79801703317656,-3.6397682719878284,11.871559783097647,0.0,0.0,3.8067664804307735,5.342261187918493,1.621323404317372,0.0,0.0,0.0,0.0
